stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.00000] opening D:\programming\Projekt_ALGO\Visual Studio\problem\x64\Debug\allegro5.cfg r
display  D   display_settings.c:214  debug_display_settings           [   0.49170] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   0.49419] Score is : 589
display  D   display_settings.c:214  debug_display_settings           [   0.49434] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.49470] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.49504] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.49520] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.49535] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.49551] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.49599] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.49636] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.49673] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.49687] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.49702] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.49726] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.49761] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.49776] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.49805] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.49837] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.49864] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.49889] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.49915] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.49940] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.49982] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.50022] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.50047] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.50074] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.50097] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.50123] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.50147] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.50175] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.50206] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.50232] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.50252] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.50275] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.50288] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.50312] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.50326] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.50350] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.50365] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.50376] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.50386] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.50408] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.50430] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.50447] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.50469] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.50493] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.50517] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.50535] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.50557] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.50593] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.50604] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.50616] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.50664] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.50681] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.50745] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.50784] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.50794] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.50806] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.50850] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.50869] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.50897] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.50916] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.50940] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.50958] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.50979] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.50998] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.51019] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.51039] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.51064] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.51102] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.51124] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.51150] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.51202] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.51223] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.51247] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.51275] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.51300] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.51319] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.51346] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.51373] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.51385] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.51401] Single Buffer requirement not met.
d3d      D         d3d_disp.cpp:1677 d3d_create_display_internals     [   0.51443] Trying format 0.
